Id,Title,Duration,Speakers,Tags,Views,Recommended Videos,Description,Talk URL,Talk Thumbnail URL,,
1051,Role of Palliative Care in times of Covid-19: Dr M R Rajagopal,30:33,[Dr M R Rajagopal],['Covid-19'],"
                1,093
            ","[{'Id': '906', 'Url': 'http://www.inktalks.com/discover/906/the-league-of-extraordinary-nerds'}, {'Id': '896', 'Url': 'http://www.inktalks.com/discover/896/speak-up'}, {'Id': '801', 'Url': 'http://www.inktalks.com/discover/801/anshulika-dubey-crowdfunding-for-the-arts-in-India'}, {'Id': '883', 'Url': 'http://www.inktalks.com/discover/883/which-city-would-you-like-to-see-dance'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '876', 'Url': 'http://www.inktalks.com/discover/876/get-to-give'}, {'Id': '802', 'Url': 'http://www.inktalks.com/discover/802/harsh-mariwala-brand-leadership-and-the-right-to-win'}, {'Id': '813', 'Url': 'http://www.inktalks.com/discover/813/sharath-gayakwad-making-a-splash-as-a-star-athlete'}, {'Id': '750', 'Url': 'http://www.inktalks.com/discover/750/phanindra-sama-the-redbus-journey'}, {'Id': '865', 'Url': 'http://www.inktalks.com/discover/865/redefine-your-interaction-with-food'}, {'Id': '696', 'Url': 'http://www.inktalks.com/discover/696/nikesh-arora-on-romanticizing-the-past'}, {'Id': '826', 'Url': 'http://www.inktalks.com/discover/826/emily-levine-edge-of-chaos'}, {'Id': '979', 'Url': 'http://www.inktalks.com/discover/979/technology-to-disrupt-the-world'}, {'Id': '723', 'Url': 'http://www.inktalks.com/discover/723/nameet-mvs-whats-on-your-plate'}, {'Id': '862', 'Url': 'http://www.inktalks.com/discover/862/Rajnikanth-inspired-unconventional-Yogi'}, {'Id': '21', 'Url': 'http://www.inktalks.com/discover/21/when-east-and-west-meet'}, {'Id': '677', 'Url': 'http://www.inktalks.com/discover/677/sanvar-oberoi-i-am-a-cannabis-farmer'}, {'Id': '1011', 'Url': 'http://www.inktalks.com/discover/1011/becoming-a-winner'}, {'Id': '1000', 'Url': 'http://www.inktalks.com/discover/1000/using-blockchain-technology-to-create-a-free-economy'}, {'Id': '897', 'Url': 'http://www.inktalks.com/discover/897/creative-experiences-for-self-expression'}, {'Id': '999', 'Url': 'http://www.inktalks.com/discover/999/what-makes-games-fun'}, {'Id': '949', 'Url': 'http://www.inktalks.com/discover/949/Prerna-Sharma-science-is-a-quest-to-understand'}, {'Id': '1050', 'Url': 'http://www.inktalks.com/discover/1050/maintaining-an-ethical-stand-in-clinical-trials-meena-dalal'}, {'Id': '796', 'Url': 'http://www.inktalks.com/discover/796/flavia-agnes-from-victim-to-trailblazer'}, {'Id': '936', 'Url': 'http://www.inktalks.com/discover/936/Sanjay-podder-the-society-is-our-lab'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '833', 'Url': 'http://www.inktalks.com/discover/833/Anuradha-Acharya-pre-emptive-personal-healthcare'}, {'Id': '1029', 'Url': 'http://www.inktalks.com/discover/1029/kaki-the-songstress-of-thar'}, {'Id': '645', 'Url': 'http://www.inktalks.com/discover/645/usha-uthup-skyfall-in-a-sari'}, {'Id': '711', 'Url': 'http://www.inktalks.com/discover/711/arunima-sinha-on-top-of-the-world'}, {'Id': '656', 'Url': 'http://www.inktalks.com/discover/656/varun-agarwal-from-failing-in-engineering-to-co-founding-a-million-dollar-company'}, {'Id': '682', 'Url': 'http://www.inktalks.com/discover/682/shruti-haasan-and-joi-barua-tamil-meets-assamese'}, {'Id': '721', 'Url': 'http://www.inktalks.com/discover/721/guitar-in-a-sari'}, {'Id': '744', 'Url': 'http://www.inktalks.com/discover/744/bickram-ghosh-rhythm-jam'}, {'Id': '759', 'Url': 'http://www.inktalks.com/discover/759/shantanu-moitra-monali-thakur-understanding-tagore'}, {'Id': '856', 'Url': 'http://www.inktalks.com/discover/856/storytelling-through-hip-hop'}, {'Id': '633', 'Url': 'http://www.inktalks.com/discover/633/aisha-chaudhary-finding-happiness'}, {'Id': '730', 'Url': 'http://www.inktalks.com/discover/730/abhijit-jejurikar-dharavi-rocks-spirit-of-mumbai'}, {'Id': '715', 'Url': 'http://www.inktalks.com/discover/715/shantanu-moitra-gokul-das-folk-music-revised'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '794', 'Url': 'http://www.inktalks.com/discover/794/josh-radnor-fame-s-lesson-plan'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '666', 'Url': 'http://www.inktalks.com/discover/666/vandana-srinivasan-from-carnatic-to-hindustani'}, {'Id': '869', 'Url': 'http://www.inktalks.com/discover/869/humanizing-technology'}]","A person’s right to be treated, not merely as a unidimensional patient suffering with a life-altering disease, but as a human being with multiple dimensions that determine her or his quality of life, lies at the heart of Dr Rajagopal’s work on Palliative Care. Dr Rajagopal believed in the need for a more holistic approach to caregiving for those who have been diagnosed as terminally ill. Pallium India, a charitable trust set up by him embraces the entire ecosystem of illness - pain, distress, discomfort, the loss of dignity - for the patient and for those who are closely connected with her or him. Dr Rajagopal’s work with the WHO Collaborating Center at Pain and Policy Studies Group (PPSG) in Madison-Wisconsin involved withdrawing regulatory barriers in availability of opioids for pain relief in India. This collaborative work resulted in the Government of India asking all its State Governments to bring in an amendment in narcotic regulations. Implementation of this needs State by State advocacy and opioid availability workshops. In recognition of the yeomen service to the field of palliative medicine, Dr Rajagopal was awarded a Padma Shree in 2018. He was also identified as one of the 30 most influential leaders in hospice and palliative medicine by the American Academy of Hospice and Palliative Medicine. ",http://www.inktalks.com/discover/1051/role-of-palliative-care-in-times-of-covid-19-dr-m-r-rajagopal,https://inktalks-prod.s3.amazonaws.com/img/Rajagopal.jpg,,
1050,Maintaining an ethical stand in clinical trials: Meena Dalal,29:09,[Meena Dalal],['Covid-19'],"
                618
            ","[{'Id': '906', 'Url': 'http://www.inktalks.com/discover/906/the-league-of-extraordinary-nerds'}, {'Id': '896', 'Url': 'http://www.inktalks.com/discover/896/speak-up'}, {'Id': '801', 'Url': 'http://www.inktalks.com/discover/801/anshulika-dubey-crowdfunding-for-the-arts-in-India'}, {'Id': '883', 'Url': 'http://www.inktalks.com/discover/883/which-city-would-you-like-to-see-dance'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '876', 'Url': 'http://www.inktalks.com/discover/876/get-to-give'}, {'Id': '802', 'Url': 'http://www.inktalks.com/discover/802/harsh-mariwala-brand-leadership-and-the-right-to-win'}, {'Id': '813', 'Url': 'http://www.inktalks.com/discover/813/sharath-gayakwad-making-a-splash-as-a-star-athlete'}, {'Id': '750', 'Url': 'http://www.inktalks.com/discover/750/phanindra-sama-the-redbus-journey'}, {'Id': '865', 'Url': 'http://www.inktalks.com/discover/865/redefine-your-interaction-with-food'}, {'Id': '696', 'Url': 'http://www.inktalks.com/discover/696/nikesh-arora-on-romanticizing-the-past'}, {'Id': '826', 'Url': 'http://www.inktalks.com/discover/826/emily-levine-edge-of-chaos'}, {'Id': '979', 'Url': 'http://www.inktalks.com/discover/979/technology-to-disrupt-the-world'}, {'Id': '723', 'Url': 'http://www.inktalks.com/discover/723/nameet-mvs-whats-on-your-plate'}, {'Id': '862', 'Url': 'http://www.inktalks.com/discover/862/Rajnikanth-inspired-unconventional-Yogi'}, {'Id': '21', 'Url': 'http://www.inktalks.com/discover/21/when-east-and-west-meet'}, {'Id': '677', 'Url': 'http://www.inktalks.com/discover/677/sanvar-oberoi-i-am-a-cannabis-farmer'}, {'Id': '1011', 'Url': 'http://www.inktalks.com/discover/1011/becoming-a-winner'}, {'Id': '1000', 'Url': 'http://www.inktalks.com/discover/1000/using-blockchain-technology-to-create-a-free-economy'}, {'Id': '897', 'Url': 'http://www.inktalks.com/discover/897/creative-experiences-for-self-expression'}, {'Id': '999', 'Url': 'http://www.inktalks.com/discover/999/what-makes-games-fun'}, {'Id': '949', 'Url': 'http://www.inktalks.com/discover/949/Prerna-Sharma-science-is-a-quest-to-understand'}, {'Id': '1050', 'Url': 'http://www.inktalks.com/discover/1050/maintaining-an-ethical-stand-in-clinical-trials-meena-dalal'}, {'Id': '796', 'Url': 'http://www.inktalks.com/discover/796/flavia-agnes-from-victim-to-trailblazer'}, {'Id': '936', 'Url': 'http://www.inktalks.com/discover/936/Sanjay-podder-the-society-is-our-lab'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '833', 'Url': 'http://www.inktalks.com/discover/833/Anuradha-Acharya-pre-emptive-personal-healthcare'}, {'Id': '1029', 'Url': 'http://www.inktalks.com/discover/1029/kaki-the-songstress-of-thar'}, {'Id': '645', 'Url': 'http://www.inktalks.com/discover/645/usha-uthup-skyfall-in-a-sari'}, {'Id': '711', 'Url': 'http://www.inktalks.com/discover/711/arunima-sinha-on-top-of-the-world'}, {'Id': '656', 'Url': 'http://www.inktalks.com/discover/656/varun-agarwal-from-failing-in-engineering-to-co-founding-a-million-dollar-company'}, {'Id': '682', 'Url': 'http://www.inktalks.com/discover/682/shruti-haasan-and-joi-barua-tamil-meets-assamese'}, {'Id': '721', 'Url': 'http://www.inktalks.com/discover/721/guitar-in-a-sari'}, {'Id': '744', 'Url': 'http://www.inktalks.com/discover/744/bickram-ghosh-rhythm-jam'}, {'Id': '759', 'Url': 'http://www.inktalks.com/discover/759/shantanu-moitra-monali-thakur-understanding-tagore'}, {'Id': '856', 'Url': 'http://www.inktalks.com/discover/856/storytelling-through-hip-hop'}, {'Id': '633', 'Url': 'http://www.inktalks.com/discover/633/aisha-chaudhary-finding-happiness'}, {'Id': '730', 'Url': 'http://www.inktalks.com/discover/730/abhijit-jejurikar-dharavi-rocks-spirit-of-mumbai'}, {'Id': '715', 'Url': 'http://www.inktalks.com/discover/715/shantanu-moitra-gokul-das-folk-music-revised'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '794', 'Url': 'http://www.inktalks.com/discover/794/josh-radnor-fame-s-lesson-plan'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '666', 'Url': 'http://www.inktalks.com/discover/666/vandana-srinivasan-from-carnatic-to-hindustani'}, {'Id': '869', 'Url': 'http://www.inktalks.com/discover/869/humanizing-technology'}]","With an MSc. in clinical research, Meena Dalal started her career as Clinical Trial Assistant in 2009; pacing up to be a Sr. Centralized Monitoring Lead at IQVIA alias Quintiles. In May 2019, she founded Trial Guna, a CRO that stands to make reliable healthcare solutions available to the world. So far, Trial Guna has supported 13 Ayush submission studies (Nutraceuticals & Herbal), 04 US-FDA submission studies (Biosimilars & Oncology), 01 European submission study (Braille comprehension on the medicinal package for Visually Challenged) and is currently working on 03 COVID-19 treatment studies for global support. Dalal leads clinical trials that are compliant with regulations and maintain an ethical stand beyond scientific outcomes. Her biggest influence has been her grandfather, an archaeologist and the only educated person in her family during her formative years. Her hobbies include reading and classical music. ",http://www.inktalks.com/discover/1050/maintaining-an-ethical-stand-in-clinical-trials-meena-dalal,https://inktalks-prod.s3.amazonaws.com/img/Meenal-Dalal.jpg,,
1049,Impact of the pandemic on animals: Dr Pavan Kumar,30:21,[Dr Pavan Kumar],['Covid-19'],"
                400
            ","[{'Id': '906', 'Url': 'http://www.inktalks.com/discover/906/the-league-of-extraordinary-nerds'}, {'Id': '896', 'Url': 'http://www.inktalks.com/discover/896/speak-up'}, {'Id': '801', 'Url': 'http://www.inktalks.com/discover/801/anshulika-dubey-crowdfunding-for-the-arts-in-India'}, {'Id': '883', 'Url': 'http://www.inktalks.com/discover/883/which-city-would-you-like-to-see-dance'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '876', 'Url': 'http://www.inktalks.com/discover/876/get-to-give'}, {'Id': '802', 'Url': 'http://www.inktalks.com/discover/802/harsh-mariwala-brand-leadership-and-the-right-to-win'}, {'Id': '813', 'Url': 'http://www.inktalks.com/discover/813/sharath-gayakwad-making-a-splash-as-a-star-athlete'}, {'Id': '750', 'Url': 'http://www.inktalks.com/discover/750/phanindra-sama-the-redbus-journey'}, {'Id': '865', 'Url': 'http://www.inktalks.com/discover/865/redefine-your-interaction-with-food'}, {'Id': '696', 'Url': 'http://www.inktalks.com/discover/696/nikesh-arora-on-romanticizing-the-past'}, {'Id': '826', 'Url': 'http://www.inktalks.com/discover/826/emily-levine-edge-of-chaos'}, {'Id': '979', 'Url': 'http://www.inktalks.com/discover/979/technology-to-disrupt-the-world'}, {'Id': '723', 'Url': 'http://www.inktalks.com/discover/723/nameet-mvs-whats-on-your-plate'}, {'Id': '862', 'Url': 'http://www.inktalks.com/discover/862/Rajnikanth-inspired-unconventional-Yogi'}, {'Id': '21', 'Url': 'http://www.inktalks.com/discover/21/when-east-and-west-meet'}, {'Id': '677', 'Url': 'http://www.inktalks.com/discover/677/sanvar-oberoi-i-am-a-cannabis-farmer'}, {'Id': '1011', 'Url': 'http://www.inktalks.com/discover/1011/becoming-a-winner'}, {'Id': '1000', 'Url': 'http://www.inktalks.com/discover/1000/using-blockchain-technology-to-create-a-free-economy'}, {'Id': '897', 'Url': 'http://www.inktalks.com/discover/897/creative-experiences-for-self-expression'}, {'Id': '999', 'Url': 'http://www.inktalks.com/discover/999/what-makes-games-fun'}, {'Id': '949', 'Url': 'http://www.inktalks.com/discover/949/Prerna-Sharma-science-is-a-quest-to-understand'}, {'Id': '1050', 'Url': 'http://www.inktalks.com/discover/1050/maintaining-an-ethical-stand-in-clinical-trials-meena-dalal'}, {'Id': '796', 'Url': 'http://www.inktalks.com/discover/796/flavia-agnes-from-victim-to-trailblazer'}, {'Id': '936', 'Url': 'http://www.inktalks.com/discover/936/Sanjay-podder-the-society-is-our-lab'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '833', 'Url': 'http://www.inktalks.com/discover/833/Anuradha-Acharya-pre-emptive-personal-healthcare'}, {'Id': '1029', 'Url': 'http://www.inktalks.com/discover/1029/kaki-the-songstress-of-thar'}, {'Id': '645', 'Url': 'http://www.inktalks.com/discover/645/usha-uthup-skyfall-in-a-sari'}, {'Id': '711', 'Url': 'http://www.inktalks.com/discover/711/arunima-sinha-on-top-of-the-world'}, {'Id': '656', 'Url': 'http://www.inktalks.com/discover/656/varun-agarwal-from-failing-in-engineering-to-co-founding-a-million-dollar-company'}, {'Id': '682', 'Url': 'http://www.inktalks.com/discover/682/shruti-haasan-and-joi-barua-tamil-meets-assamese'}, {'Id': '721', 'Url': 'http://www.inktalks.com/discover/721/guitar-in-a-sari'}, {'Id': '744', 'Url': 'http://www.inktalks.com/discover/744/bickram-ghosh-rhythm-jam'}, {'Id': '759', 'Url': 'http://www.inktalks.com/discover/759/shantanu-moitra-monali-thakur-understanding-tagore'}, {'Id': '856', 'Url': 'http://www.inktalks.com/discover/856/storytelling-through-hip-hop'}, {'Id': '633', 'Url': 'http://www.inktalks.com/discover/633/aisha-chaudhary-finding-happiness'}, {'Id': '730', 'Url': 'http://www.inktalks.com/discover/730/abhijit-jejurikar-dharavi-rocks-spirit-of-mumbai'}, {'Id': '715', 'Url': 'http://www.inktalks.com/discover/715/shantanu-moitra-gokul-das-folk-music-revised'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '794', 'Url': 'http://www.inktalks.com/discover/794/josh-radnor-fame-s-lesson-plan'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '666', 'Url': 'http://www.inktalks.com/discover/666/vandana-srinivasan-from-carnatic-to-hindustani'}, {'Id': '869', 'Url': 'http://www.inktalks.com/discover/869/humanizing-technology'}]","With a vision to impacting Veterinary Healthcare Services in India, Dr. Pawan Kumar founded Cessna Lifeline Veterinary Healthcare in 2005. With a focus on diagnostics, innovation and training, Cessna is today a multi-speciality clinic with branches in multiple locations. Dr Kumar has a masters in Veterinary Sciences with a specialization in Orthopedics.",http://www.inktalks.com/discover/1049/impact-of-the-pandemic-on-animals-dr-pavan-kumar,https://inktalks-prod.s3.amazonaws.com/img/Pawan-Kumar.jpg,,
1048,Awareness is the first step to safety : Dr Jagdish Chaturvedi,30:23,[Dr Jagdish Chaturvedi],['Covid-19'],"
                414
            ","[{'Id': '906', 'Url': 'http://www.inktalks.com/discover/906/the-league-of-extraordinary-nerds'}, {'Id': '896', 'Url': 'http://www.inktalks.com/discover/896/speak-up'}, {'Id': '801', 'Url': 'http://www.inktalks.com/discover/801/anshulika-dubey-crowdfunding-for-the-arts-in-India'}, {'Id': '883', 'Url': 'http://www.inktalks.com/discover/883/which-city-would-you-like-to-see-dance'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '876', 'Url': 'http://www.inktalks.com/discover/876/get-to-give'}, {'Id': '802', 'Url': 'http://www.inktalks.com/discover/802/harsh-mariwala-brand-leadership-and-the-right-to-win'}, {'Id': '813', 'Url': 'http://www.inktalks.com/discover/813/sharath-gayakwad-making-a-splash-as-a-star-athlete'}, {'Id': '750', 'Url': 'http://www.inktalks.com/discover/750/phanindra-sama-the-redbus-journey'}, {'Id': '865', 'Url': 'http://www.inktalks.com/discover/865/redefine-your-interaction-with-food'}, {'Id': '696', 'Url': 'http://www.inktalks.com/discover/696/nikesh-arora-on-romanticizing-the-past'}, {'Id': '826', 'Url': 'http://www.inktalks.com/discover/826/emily-levine-edge-of-chaos'}, {'Id': '979', 'Url': 'http://www.inktalks.com/discover/979/technology-to-disrupt-the-world'}, {'Id': '723', 'Url': 'http://www.inktalks.com/discover/723/nameet-mvs-whats-on-your-plate'}, {'Id': '862', 'Url': 'http://www.inktalks.com/discover/862/Rajnikanth-inspired-unconventional-Yogi'}, {'Id': '21', 'Url': 'http://www.inktalks.com/discover/21/when-east-and-west-meet'}, {'Id': '677', 'Url': 'http://www.inktalks.com/discover/677/sanvar-oberoi-i-am-a-cannabis-farmer'}, {'Id': '1011', 'Url': 'http://www.inktalks.com/discover/1011/becoming-a-winner'}, {'Id': '1000', 'Url': 'http://www.inktalks.com/discover/1000/using-blockchain-technology-to-create-a-free-economy'}, {'Id': '897', 'Url': 'http://www.inktalks.com/discover/897/creative-experiences-for-self-expression'}, {'Id': '999', 'Url': 'http://www.inktalks.com/discover/999/what-makes-games-fun'}, {'Id': '949', 'Url': 'http://www.inktalks.com/discover/949/Prerna-Sharma-science-is-a-quest-to-understand'}, {'Id': '1050', 'Url': 'http://www.inktalks.com/discover/1050/maintaining-an-ethical-stand-in-clinical-trials-meena-dalal'}, {'Id': '796', 'Url': 'http://www.inktalks.com/discover/796/flavia-agnes-from-victim-to-trailblazer'}, {'Id': '936', 'Url': 'http://www.inktalks.com/discover/936/Sanjay-podder-the-society-is-our-lab'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '833', 'Url': 'http://www.inktalks.com/discover/833/Anuradha-Acharya-pre-emptive-personal-healthcare'}, {'Id': '1029', 'Url': 'http://www.inktalks.com/discover/1029/kaki-the-songstress-of-thar'}, {'Id': '645', 'Url': 'http://www.inktalks.com/discover/645/usha-uthup-skyfall-in-a-sari'}, {'Id': '711', 'Url': 'http://www.inktalks.com/discover/711/arunima-sinha-on-top-of-the-world'}, {'Id': '656', 'Url': 'http://www.inktalks.com/discover/656/varun-agarwal-from-failing-in-engineering-to-co-founding-a-million-dollar-company'}, {'Id': '682', 'Url': 'http://www.inktalks.com/discover/682/shruti-haasan-and-joi-barua-tamil-meets-assamese'}, {'Id': '721', 'Url': 'http://www.inktalks.com/discover/721/guitar-in-a-sari'}, {'Id': '744', 'Url': 'http://www.inktalks.com/discover/744/bickram-ghosh-rhythm-jam'}, {'Id': '759', 'Url': 'http://www.inktalks.com/discover/759/shantanu-moitra-monali-thakur-understanding-tagore'}, {'Id': '856', 'Url': 'http://www.inktalks.com/discover/856/storytelling-through-hip-hop'}, {'Id': '633', 'Url': 'http://www.inktalks.com/discover/633/aisha-chaudhary-finding-happiness'}, {'Id': '730', 'Url': 'http://www.inktalks.com/discover/730/abhijit-jejurikar-dharavi-rocks-spirit-of-mumbai'}, {'Id': '715', 'Url': 'http://www.inktalks.com/discover/715/shantanu-moitra-gokul-das-folk-music-revised'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '794', 'Url': 'http://www.inktalks.com/discover/794/josh-radnor-fame-s-lesson-plan'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '666', 'Url': 'http://www.inktalks.com/discover/666/vandana-srinivasan-from-carnatic-to-hindustani'}, {'Id': '869', 'Url': 'http://www.inktalks.com/discover/869/humanizing-technology'}]","Dr. Jagdish Chaturvedi, popularly referred to as ‘Corona Wala Doctor’ because of his viral videos on corona virus, is a doctor and a stand-up comic – but not just that. He is also a practicing ENT surgeon, innovator of 18+ medical devices, listed in 35-Innovators-under-35 by MIT technology review, and an author of 3 published titles. His comedy is observational – inspired from real life routines – non-offensive and non-political, and thus relatable to audiences from across. He has given over 200+ performances at corporate events in India as well as an equal number of public performances across India, Australia, United Kingdom, UAE, Thailand and Singapore. His Youtube channel has 120K+ subscribers and over 13 million video views across 65+ comedy videos. ",http://www.inktalks.com/discover/1048/awareness-is-the-first-step-to-safety-dr-jagdish-chaturvedi,https://inktalks-prod.s3.amazonaws.com/img/Jagdish.jpg,,
1047,Use your power responsibly: Ragini Dwivedi,,[Ragini Dwivedi],['Covid-19'],"
                729
            ","[{'Id': '906', 'Url': 'http://www.inktalks.com/discover/906/the-league-of-extraordinary-nerds'}, {'Id': '896', 'Url': 'http://www.inktalks.com/discover/896/speak-up'}, {'Id': '801', 'Url': 'http://www.inktalks.com/discover/801/anshulika-dubey-crowdfunding-for-the-arts-in-India'}, {'Id': '883', 'Url': 'http://www.inktalks.com/discover/883/which-city-would-you-like-to-see-dance'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '876', 'Url': 'http://www.inktalks.com/discover/876/get-to-give'}, {'Id': '802', 'Url': 'http://www.inktalks.com/discover/802/harsh-mariwala-brand-leadership-and-the-right-to-win'}, {'Id': '813', 'Url': 'http://www.inktalks.com/discover/813/sharath-gayakwad-making-a-splash-as-a-star-athlete'}, {'Id': '750', 'Url': 'http://www.inktalks.com/discover/750/phanindra-sama-the-redbus-journey'}, {'Id': '865', 'Url': 'http://www.inktalks.com/discover/865/redefine-your-interaction-with-food'}, {'Id': '696', 'Url': 'http://www.inktalks.com/discover/696/nikesh-arora-on-romanticizing-the-past'}, {'Id': '826', 'Url': 'http://www.inktalks.com/discover/826/emily-levine-edge-of-chaos'}, {'Id': '979', 'Url': 'http://www.inktalks.com/discover/979/technology-to-disrupt-the-world'}, {'Id': '723', 'Url': 'http://www.inktalks.com/discover/723/nameet-mvs-whats-on-your-plate'}, {'Id': '862', 'Url': 'http://www.inktalks.com/discover/862/Rajnikanth-inspired-unconventional-Yogi'}, {'Id': '21', 'Url': 'http://www.inktalks.com/discover/21/when-east-and-west-meet'}, {'Id': '677', 'Url': 'http://www.inktalks.com/discover/677/sanvar-oberoi-i-am-a-cannabis-farmer'}, {'Id': '1011', 'Url': 'http://www.inktalks.com/discover/1011/becoming-a-winner'}, {'Id': '1000', 'Url': 'http://www.inktalks.com/discover/1000/using-blockchain-technology-to-create-a-free-economy'}, {'Id': '897', 'Url': 'http://www.inktalks.com/discover/897/creative-experiences-for-self-expression'}, {'Id': '999', 'Url': 'http://www.inktalks.com/discover/999/what-makes-games-fun'}, {'Id': '949', 'Url': 'http://www.inktalks.com/discover/949/Prerna-Sharma-science-is-a-quest-to-understand'}, {'Id': '1050', 'Url': 'http://www.inktalks.com/discover/1050/maintaining-an-ethical-stand-in-clinical-trials-meena-dalal'}, {'Id': '796', 'Url': 'http://www.inktalks.com/discover/796/flavia-agnes-from-victim-to-trailblazer'}, {'Id': '936', 'Url': 'http://www.inktalks.com/discover/936/Sanjay-podder-the-society-is-our-lab'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '833', 'Url': 'http://www.inktalks.com/discover/833/Anuradha-Acharya-pre-emptive-personal-healthcare'}, {'Id': '1029', 'Url': 'http://www.inktalks.com/discover/1029/kaki-the-songstress-of-thar'}, {'Id': '645', 'Url': 'http://www.inktalks.com/discover/645/usha-uthup-skyfall-in-a-sari'}, {'Id': '711', 'Url': 'http://www.inktalks.com/discover/711/arunima-sinha-on-top-of-the-world'}, {'Id': '656', 'Url': 'http://www.inktalks.com/discover/656/varun-agarwal-from-failing-in-engineering-to-co-founding-a-million-dollar-company'}, {'Id': '682', 'Url': 'http://www.inktalks.com/discover/682/shruti-haasan-and-joi-barua-tamil-meets-assamese'}, {'Id': '721', 'Url': 'http://www.inktalks.com/discover/721/guitar-in-a-sari'}, {'Id': '744', 'Url': 'http://www.inktalks.com/discover/744/bickram-ghosh-rhythm-jam'}, {'Id': '759', 'Url': 'http://www.inktalks.com/discover/759/shantanu-moitra-monali-thakur-understanding-tagore'}, {'Id': '856', 'Url': 'http://www.inktalks.com/discover/856/storytelling-through-hip-hop'}, {'Id': '633', 'Url': 'http://www.inktalks.com/discover/633/aisha-chaudhary-finding-happiness'}, {'Id': '730', 'Url': 'http://www.inktalks.com/discover/730/abhijit-jejurikar-dharavi-rocks-spirit-of-mumbai'}, {'Id': '715', 'Url': 'http://www.inktalks.com/discover/715/shantanu-moitra-gokul-das-folk-music-revised'}, {'Id': '747', 'Url': 'http://www.inktalks.com/discover/747/kenneth-sebastian-crowd-sourcing-lyrics-at-ink2014'}, {'Id': '794', 'Url': 'http://www.inktalks.com/discover/794/josh-radnor-fame-s-lesson-plan'}, {'Id': '669', 'Url': 'http://www.inktalks.com/discover/669/tushar-vashisht-how-i-lived-on-32-rupees-a-day'}, {'Id': '666', 'Url': 'http://www.inktalks.com/discover/666/vandana-srinivasan-from-carnatic-to-hindustani'}, {'Id': '869', 'Url': 'http://www.inktalks.com/discover/869/humanizing-technology'}]","In her decade-long career as an actor, Ragini Dwivedi has worked in films in all four south Indian languages - Kannada, Malayalam, Tamil and Telegu. Working with top actors and directors she has elevated now to doing solo leads in women-centric films. A multi-faceted personality she is also an entrepreneur, running an events company and a chain of restaurants; an  active social worker working for causes of HIV aids, breast cancer, child labour and women empowerment; and is the face of cricket in Karnataka, not only promoting but owning teams in various leagues.",http://www.inktalks.com/discover/1047/use-your-power-responsibly-ragini-dwivedi,https://inktalks-prod.s3.amazonaws.com/img/Ragini.jpg,,
